NULL,NULL,16,1,1,"home","905-525-9140 (P-AA)",NULL,NULL,"NORMANDIN",11,"Canada","G8M 3V2",NULL
NULL,NULL,17,1,1,"home","905-525-9140 (Q-AA)",NULL,NULL,"CHATEAUGUAY",11,"Canada","J6J 2V5",NULL
NULL,NULL,18,1,1,"home","905-525-9140 (R-AA)",NULL,NULL,"VANCOUVER",2,"Canada","V5Y 1C8",NULL
NULL,NULL,19,1,1,"home","905-525-9140 (S-AA)",NULL,NULL,"NEPEAN",9,"Canada","K2J 0M3",NULL
NULL,NULL,20,1,1,"home","905-525-9140 (T-AA)",NULL,NULL,"TRENTON",9,"Canada","K8V 4G6",NULL
NULL,NULL,21,1,1,"home","905-525-9140 (U-AA)",NULL,NULL,"MONTREAL",11,"Canada","H3H 2P2",NULL
NULL,NULL,22,1,1,"home","905-525-9140 (V-AA)",NULL,NULL,"TROIS-RIVIERES",11,"Canada","G8T 5W3",NULL
NULL,NULL,23,1,1,"home","905-525-9140 (W-AA)",NULL,NULL,"BURLINGTON",9,"Canada","L7L 1Z6",NULL
NULL,NULL,24,1,1,"home","905-525-9140 (X-AA)",NULL,NULL,"ANJOU",11,"Canada","H1J 1W6",NULL
NULL,NULL,25,1,1,"home","905-525-9140 (Y-AA)",NULL,NULL,"CALGARY",1,"Canada","T2P 0W8",NULL
NULL,NULL,26,1,1,"home","905-525-9140 (Z-AA)",NULL,NULL,"ALMA",11,"Canada","G8B 5M7",NULL
NULL,NULL,27,1,1,"home","905-525-9140 (A-AB)",NULL,NULL,"PARKSVILLE",2,"Canada","V9P 1G9",NULL
NULL,NULL,28,1,1,"home","905-525-9140 (B-AB)",NULL,NULL,"LASALLE",11,"Canada","H8R 2Z9",NULL
NULL,NULL,29,1,1,"home","905-525-9140 (C-AB)",NULL,NULL,"GREENFIELD",7,"Canada","B6L 4K4",NULL
NULL,NULL,30,1,1,"home","905-525-9140 (D-AB)",NULL,NULL,"JOLICURE",4,"Canada","E4L 2S5",NULL
NULL,NULL,31,1,1,"home","905-525-9140 (E-AB)",NULL,NULL,"BURNABY",2,"Canada","V5E 0A9",NULL
NULL,NULL,32,1,1,"home","905-525-9140 (F-AB)",NULL,NULL,"JONQUIERE",11,"Canada","G7S 4K5",NULL
NULL,NULL,33,1,1,"home","905-525-9140 (G-AB)",NULL,NULL,"RIVIERE-DU-LOUP",11,"Canada","G5R 3Y7",NULL
NULL,NULL,34,1,1,"home","905-525-9140 (H-AB)",NULL,NULL,"REGINA",12,"Canada","S4T 2S6",NULL
NULL,NULL,35,1,1,"home","905-525-9140 (I-AB)",NULL,NULL,"HARVEY YORK CO",4,"Canada","E6K 1B7",NULL
NULL,NULL,36,1,1,"home","905-525-9140 (J-AB)",NULL,NULL,"GATINEAU",11,"Canada","J9H 2H7",NULL
NULL,NULL,37,1,1,"home","905-525-9140 (K-AB)",NULL,NULL,"SYDNEY",7,"Canada","B1P 2A2",NULL
NULL,NULL,38,1,1,"home","905-525-9140 (L-AB)",NULL,NULL,"LONDON",9,"Canada","N5V 4H7",NULL
NULL,NULL,39,1,1,"home","905-525-9140 (M-AB)",NULL,NULL,"DEUX-MONTAGNES",11,"Canada","J7R 3G4",NULL
NULL,NULL,40,1,1,"home","905-525-9140 (N-AB)",NULL,NULL,"ST THOMAS",9,"Canada","N5P 1C8",NULL
NULL,NULL,41,1,1,"home","905-525-9140 (O-AB)",NULL,NULL,"WINNIPEG",3,"Canada","R3E 2L7",NULL
NULL,NULL,42,1,1,"home","905-525-9140 (P-AB)",NULL,NULL,"VICTORIA",2,"Canada","V9C 3Y1",NULL
NULL,NULL,43,1,1,"home","905-525-9140 (Q-AB)",NULL,NULL,"PIERREFONDS",11,"Canada","H9H 1H7",NULL
NULL,NULL,44,1,1,"home","905-525-9140 (R-AB)",NULL,NULL,"CHATHAM",9,"Canada","N7L 1N6",NULL
NULL,NULL,45,1,1,"home","905-525-9140 (S-AB)",NULL,NULL,"GATINEAU",11,"Canada","J8Z 3J2",NULL
NULL,NULL,46,1,1,"home","905-525-9140 (T-AB)",NULL,NULL,"BRANTFORD",9,"Canada","N3P 1V5",NULL
NULL,NULL,47,1,1,"home","905-525-9140 (U-AB)",NULL,NULL,"PRINCE GEORGE",2,"Canada","V2M 4C2",NULL
NULL,NULL,48,1,1,"home","905-525-9140 (V-AB)",NULL,NULL,"CALGARY",1,"Canada","T1Y 1T4",NULL
NULL,NULL,49,1,1,"home","905-525-9140 (W-AB)",NULL,NULL,"VICTORIA",2,"Canada","V8T 5A7",NULL
NULL,NULL,50,1,1,"home","905-525-9140 (X-AB)",NULL,NULL,"SHERBROOKE",11,"Canada","J1J 3L7",NULL
NULL,NULL,51,1,1,"home","905-525-9140 (Y-AB)",NULL,NULL,"CALGARY",1,"Canada","T3C 1Y3",NULL
NULL,NULL,52,1,1,"home","905-525-9140 (Z-AB)",NULL,NULL,"RICHMOND HILL",9,"Canada","L4E 0C5",NULL
NULL,NULL,53,1,1,"home","905-525-9140 (A-AC)",NULL,NULL,"GROSSE-ILE",11,"Canada","G4T 6B7",NULL
NULL,NULL,54,1,1,"home","905-525-9140 (B-AC)",NULL,NULL,"REGINA",12,"Canada","S4R 0P2",NULL
NULL,NULL,55,1,1,"home","905-525-9140 (C-AC)",NULL,NULL,"BEACONSFIELD",11,"Canada","H9W 5N8",NULL
NULL,NULL,56,1,1,"home","905-525-9140 (D-AC)",NULL,NULL,"PIERREFONDS",11,"Canada","H9J 3V3",NULL
NULL,NULL,57,1,1,"home","905-525-9140 (E-AC)",NULL,NULL,"PRINCE ALBERT",12,"Canada","S6V 7B5",NULL
NULL,NULL,58,1,1,"home","905-525-9140 (F-AC)",NULL,NULL,"RIVERVIEW",4,"Canada","E1B 5R8",NULL
NULL,NULL,59,1,1,"home","905-525-9140 (G-AC)",NULL,NULL,"LAVAL",11,"Canada","H7X 1X5",NULL
NULL,NULL,60,1,1,"home","905-525-9140 (H-AC)",NULL,NULL,"BURLINGTON",9,"Canada","L7P 0J5",NULL
NULL,NULL,61,1,1,"home","905-525-9140 (I-AC)",NULL,NULL,"ELGIN",4,"Canada","E4Z 1T6",NULL
NULL,NULL,62,1,1,"home","905-525-9140 (J-AC)",NULL,NULL,"GORDONSVILLE",4,"Canada","E7L 2L9",NULL
NULL,NULL,63,1,1,"home","905-525-9140 (K-AC)",NULL,NULL,"KIMBERLEY",2,"Canada","V1A 2E1",NULL
NULL,NULL,64,1,1,"home","905-525-9140 (L-AC)",NULL,NULL,"QUEBEC",11,"Canada","G1L 2G3",NULL
NULL,NULL,65,1,1,"home","905-525-9140 (M-AC)",NULL,NULL,"BURLINGTON",9,"Canada","L7R 1R6",NULL
NULL,NULL,66,1,1,"home","905-525-9140 (N-AC)",NULL,NULL,"INNISFIL",9,"Canada","L9S 4Z2",NULL
NULL,NULL,67,1,1,"home","905-525-9140 (O-AC)",NULL,NULL,"HILLSBOROUGH",4,"Canada","E4H 2Z5",NULL
NULL,NULL,68,1,1,"home","905-525-9140 (P-AC)",NULL,NULL,"SCARBOROUGH",9,"Canada","M1R 3J5",NULL
NULL,NULL,69,1,1,"home","905-525-9140 (Q-AC)",NULL,NULL,"TERRACE",2,"Canada","V8G 1S8",NULL
NULL,NULL,70,1,1,"home","905-525-9140 (R-AC)",NULL,NULL,"ASBESTOS",11,"Canada","J1T 1Z3",NULL
NULL,NULL,71,1,1,"home","905-525-9140 (S-AC)",NULL,NULL,"VAL CARON",9,"Canada","P3N 1J6",NULL
NULL,NULL,72,1,1,"home","905-525-9140 (T-AC)",NULL,NULL,"MEAFORD",9,"Canada","N4L 1S4",NULL
NULL,NULL,73,1,1,"home","905-525-9140 (U-AC)",NULL,NULL,"RED DEER",1,"Canada","T4R 1S9",NULL
NULL,NULL,74,1,1,"home","905-525-9140 (V-AC)",NULL,NULL,"WINDSOR",9,"Canada","N8X 4T7",NULL
NULL,NULL,75,1,1,"home","905-525-9140 (W-AC)",NULL,NULL,"OTTAWA",9,"Canada","K1Y 1W7",NULL
NULL,NULL,76,1,1,"home","905-525-9140 (X-AC)",NULL,NULL,"LONGUEUIL",11,"Canada","J4L 2G3",NULL
NULL,NULL,77,1,1,"home","905-525-9140 (Y-AC)",NULL,NULL,"TRENTON",9,"Canada","K8V 4M6",NULL
NULL,NULL,78,1,1,"home","905-525-9140 (Z-AC)",NULL,NULL,"LINCOLN",4,"Canada","E3B 6W8",NULL
NULL,NULL,79,1,1,"home","905-525-9140 (A-AD)",NULL,NULL,"ETOBICOKE",9,"Canada","M9P 3N1",NULL
NULL,NULL,80,1,1,"home","905-525-9140 (B-AD)",NULL,NULL,"ABBOTSFORD",2,"Canada","V2S 2C5",NULL
NULL,NULL,81,1,1,"home","905-525-9140 (C-AD)",NULL,NULL,"RIMOUSKI",11,"Canada","G5L 4J3",NULL
NULL,NULL,82,1,1,"home","905-525-9140 (D-AD)",NULL,NULL,"SPRUCE GROVE",1,"Canada","T7X 3A2",NULL
NULL,NULL,83,1,1,"home","905-525-9140 (E-AD)",NULL,NULL,"LAVAL",11,"Canada","H7S 1W9",NULL
NULL,NULL,84,1,1,"home","905-525-9140 (F-AD)",NULL,NULL,"SIDNEY",2,"Canada","V8L 5C9",NULL
NULL,NULL,85,1,1,"home","905-525-9140 (G-AD)",NULL,NULL,"BOWMANVILLE",9,"Canada","L1C 5P9",NULL
NULL,NULL,86,1,1,"home","905-525-9140 (H-AD)",NULL,NULL,"OTTAWA",9,"Canada","K1V 6R8",NULL
NULL,NULL,87,1,1,"home","905-525-9140 (I-AD)",NULL,NULL,"SARNIA",9,"Canada","N7S 2E4",NULL
NULL,NULL,88,1,1,"home","905-525-9140 (J-AD)",NULL,NULL,"ST MARTINS",4,"Canada","E5R 2G1",NULL
NULL,NULL,89,1,1,"home","905-525-9140 (K-AD)",NULL,NULL,"GRAND MANAN",4,"Canada","E5G 1G6",NULL
NULL,NULL,90,1,1,"home","905-525-9140 (L-AD)",NULL,NULL,"SCARBOROUGH",9,"Canada","M1S 4Z9",NULL
NULL,NULL,91,1,1,"home","905-525-9140 (M-AD)",NULL,NULL,"GATINEAU",11,"Canada","J8V 2H9",NULL
NULL,NULL,92,1,1,"home","905-525-9140 (N-AD)",NULL,NULL,"COQUITLAM",2,"Canada","V3C 4S3",NULL
NULL,NULL,93,1,1,"home","905-525-9140 (O-AD)",NULL,NULL,"LONDON",9,"Canada","N5X 3K1",NULL
NULL,NULL,94,1,1,"home","905-525-9140 (P-AD)",NULL,NULL,"BOIS-DES-FILION",11,"Canada","J6Z 1C4",NULL
NULL,NULL,95,1,1,"home","905-525-9140 (Q-AD)",NULL,NULL,"MEDICINE HAT",1,"Canada","T1C 1N7",NULL
NULL,NULL,96,1,1,"home","905-525-9140 (R-AD)",NULL,NULL,"BURLINGTON",9,"Canada","L7R 3K4",NULL
NULL,NULL,97,1,1,"home","905-525-9140 (S-AD)",NULL,NULL,"SAINT-CONSTANT",11,"Canada","J5A 1X4",NULL
NULL,NULL,98,1,1,"home","905-525-9140 (T-AD)",NULL,NULL,"BANFF",1,"Canada","T1L 1K1",NULL
NULL,NULL,99,1,1,"home","905-525-9140 (U-AD)",NULL,NULL,"MONTREAL",11,"Canada","H1Y 1E8",NULL
NULL,NULL,100,1,1,"home","905-525-9140 (V-AD)",NULL,NULL,"SAINT-JEROME",11,"Canada","J7Z 1K6",NULL
NULL,NULL,101,1,1,"home","905-525-9140 (W-AD)",NULL,NULL,"GRAND-MERE",11,"Canada","G9T 1Z5",NULL
NULL,NULL,102,1,1,"home","905-525-9140 (X-AD)",NULL,NULL,"BRAMPTON",9,"Canada","L6Z 2X5",NULL
NULL,NULL,103,1,1,"home","905-525-9140 (Y-AD)",NULL,NULL,"CHARLOTTETOWN",10,"Canada","C1A 7A9",NULL
NULL,NULL,104,1,1,"home","905-525-9140 (Z-AD)",NULL,NULL,"LONDON",9,"Canada","N6A 1A9",NULL
NULL,NULL,105,1,1,"home","905-525-9140 (A-AE)",NULL,NULL,"VAL-D'OR",11,"Canada","J9P 7E5",NULL
NULL,NULL,106,1,1,"home","905-525-9140 (B-AE)",NULL,NULL,"KELOWNA",2,"Canada","V1X 2G9",NULL
NULL,NULL,107,1,1,"home","905-525-9140 (C-AE)",NULL,NULL,"JOLICURE",4,"Canada","E4L 2P5",NULL
NULL,NULL,108,1,1,"home","905-525-9140 (D-AE)",NULL,NULL,"HAMILTON",9,"Canada","L8H 1C1",NULL
NULL,NULL,109,1,1,"home","905-525-9140 (E-AE)",NULL,NULL,"TROIS-RIVIERES",11,"Canada","G8Z 3J5",NULL
NULL,NULL,110,1,1,"home","905-525-9140 (F-AE)",NULL,NULL,"ST CATHARINES",9,"Canada","L2M 3E3",NULL
NULL,NULL,111,1,1,"home","905-525-9140 (G-AE)",NULL,NULL,"BECANCOUR",11,"Canada","G9H 4X5",NULL
NULL,NULL,112,1,1,"home","905-525-9140 (H-AE)",NULL,NULL,"VANCOUVER",2,"Canada","V5Y 2P3",NULL
NULL,NULL,113,1,1,"home","905-525-9140 (I-AE)",NULL,NULL,"KELOWNA",2,"Canada","V1V 2H3",NULL
NULL,NULL,114,1,1,"home","905-525-9140 (J-AE)",NULL,NULL,"WINNIPEG",3,"Canada","R3K 1B5",NULL
NULL,NULL,115,1,1,"home","905-525-9140 (K-AE)",NULL,NULL,"RED DEER",1,"Canada","T4P 1A3",NULL
NULL,NULL,116,1,1,"home","905-525-9140 (L-AE)",NULL,NULL,"KINGSTON",9,"Canada","K7L 4J2",NULL
NULL,NULL,117,1,1,"home","905-525-9140 (M-AE)",NULL,NULL,"SAINT JOHN",4,"Canada","E2J 3Z3",NULL
NULL,NULL,118,1,1,"home","905-525-9140 (N-AE)",NULL,NULL,"MONTREAL",11,"Canada","H2B 1T3",NULL
NULL,NULL,119,1,1,"home","905-525-9140 (O-AE)",NULL,NULL,"SAINT-AUGUSTIN-DE-DESMAURES",11,"Canada","G3A 2R6",NULL
NULL,NULL,120,1,1,"home","905-525-9140 (P-AE)",NULL,NULL,"MEDICINE HAT",1,"Canada","T1A 6B2",NULL
NULL,NULL,121,1,1,"home","905-525-9140 (Q-AE)",NULL,NULL,"CENTRAL GREENWICH",4,"Canada","E5M 2K5",NULL
NULL,NULL,122,1,1,"home","905-525-9140 (R-AE)",NULL,NULL,"BROSSARD",11,"Canada","J4Z 2M5",NULL
NULL,NULL,123,1,1,"home","905-525-9140 (S-AE)",NULL,NULL,"THORNHILL",9,"Canada","L3T 3C3",NULL
NULL,NULL,124,1,1,"home","905-525-9140 (T-AE)",NULL,NULL,"RIVER RYAN",7,"Canada","B1H 5S3",NULL
NULL,NULL,125,1,1,"home","905-525-9140 (U-AE)",NULL,NULL,"SYLVAN LAKE",1,"Canada","T4S 2L2",NULL
NULL,NULL,126,1,1,"home","905-525-9140 (V-AE)",NULL,NULL,"TIMMINS",9,"Canada","P4N 3M2",NULL
NULL,NULL,127,1,1,"home","905-525-9140 (W-AE)",NULL,NULL,"WOODSTOCK",9,"Canada","N4S 4V7",NULL
NULL,NULL,128,1,1,"home","905-525-9140 (X-AE)",NULL,NULL,"ST CATHARINES",9,"Canada","L2M 1T5",NULL
NULL,NULL,129,1,1,"home","905-525-9140 (Y-AE)",NULL,NULL,"LAVAL",11,"Canada","H7P 2S1",NULL
NULL,NULL,130,1,1,"home","905-525-9140 (Z-AE)",NULL,NULL,"ETOBICOKE",9,"Canada","M9W 2V3",NULL
NULL,NULL,131,1,1,"home","905-525-9140 (A-AF)",NULL,NULL,"KITCHENER",9,"Canada","N2M 4H6",NULL
NULL,NULL,132,1,1,"home","905-525-9140 (B-AF)",NULL,NULL,"WATERLOO",9,"Canada","N2L 1G8",NULL
NULL,NULL,133,1,1,"home","905-525-9140 (C-AF)",NULL,NULL,"SHERBROOKE",11,"Canada","J1N 2X5",NULL
NULL,NULL,134,1,1,"home","905-525-9140 (D-AF)",NULL,NULL,"OTTAWA",9,"Canada","K1K 3N3",NULL
NULL,NULL,135,1,1,"home","905-525-9140 (E-AF)",NULL,NULL,"SCARBOROUGH",9,"Canada","M1M 1E8",NULL
NULL,NULL,136,1,1,"home","905-525-9140 (F-AF)",NULL,NULL,"SAINT-LAMBERT",11,"Canada","J4R 2P4",NULL
NULL,NULL,137,1,1,"home","905-525-9140 (G-AF)",NULL,NULL,"HARCOURT",4,"Canada","E4T 4C1",NULL
NULL,NULL,138,1,1,"home","905-525-9140 (H-AF)",NULL,NULL,"KIRKLAND",11,"Canada","H9J 2L3",NULL
NULL,NULL,139,1,1,"home","905-525-9140 (I-AF)",NULL,NULL,"MONTREAL-OUEST",11,"Canada","H4X 1P3",NULL
NULL,NULL,140,1,1,"home","905-525-9140 (J-AF)",NULL,NULL,"ST CATHARINES",9,"Canada","L2S 1J9",NULL
NULL,NULL,141,1,1,"home","905-525-9140 (K-AF)",NULL,NULL,"TILLSONBURG",9,"Canada","N4G 3E1",NULL
NULL,NULL,142,1,1,"home","905-525-9140 (L-AF)",NULL,NULL,"WHITBY",9,"Canada","L1M 2N9",NULL
NULL,NULL,143,1,1,"home","905-525-9140 (M-AF)",NULL,NULL,"MONTREAL",11,"Canada","H4E 3B3",NULL
NULL,NULL,144,1,1,"home","905-525-9140 (N-AF)",NULL,NULL,"NORTH YORK",9,"Canada","M3A 1J3",NULL
NULL,NULL,145,1,1,"home","905-525-9140 (O-AF)",NULL,NULL,"EGMONDVILLE",9,"Canada","N0K 1G0",NULL
NULL,NULL,146,1,1,"home","905-525-9140 (P-AF)",NULL,NULL,"NORTH YORK",9,"Canada","M5M 4J5",NULL
NULL,NULL,147,1,1,"home","905-525-9140 (Q-AF)",NULL,NULL,"MAPLE",9,"Canada","L6A 1C4",NULL
NULL,NULL,148,1,1,"home","905-525-9140 (R-AF)",NULL,NULL,"QUEBEC",11,"Canada","G1M 3C2",NULL
NULL,NULL,149,1,1,"home","905-525-9140 (S-AF)",NULL,NULL,"MONTREAL",11,"Canada","H1C 1G9",NULL
NULL,NULL,150,1,1,"home","905-525-9140 (T-AF)",NULL,NULL,"LANGLEY",2,"Canada","V2Z 2K6",NULL
NULL,NULL,151,1,1,"home","905-525-9140 (U-AF)",NULL,NULL,"WINNIPEG",3,"Canada","R2W 5G4",NULL
NULL,NULL,152,1,1,"home","905-525-9140 (V-AF)",NULL,NULL,"BROSSARD",11,"Canada","J4X 1S3",NULL
NULL,NULL,153,1,1,"home","905-525-9140 (W-AF)",NULL,NULL,"WINNIPEG",3,"Canada","R2X 0P2",NULL
NULL,NULL,154,1,1,"home","905-525-9140 (X-AF)",NULL,NULL,"HAMILTON",9,"Canada","L8L 4S8",NULL
NULL,NULL,155,1,1,"home","905-525-9140 (Y-AF)",NULL,NULL,"LLOYDMINSTER",12,"Canada","S9V 0S3",NULL
NULL,NULL,156,1,1,"home","905-525-9140 (Z-AF)",NULL,NULL,"MONTREAL",11,"Canada","H2C 2Z3",NULL
NULL,NULL,157,1,1,"home","905-525-9140 (A-AG)",NULL,NULL,"THETFORD MINES",11,"Canada","G6G 3N1",NULL
NULL,NULL,158,1,1,"home","905-525-9140 (B-AG)",NULL,NULL,"RED DEER",1,"Canada","T4N 5K9",NULL
NULL,NULL,159,1,1,"home","905-525-9140 (C-AG)",NULL,NULL,"BULLS CREEK",4,"Canada","E7N 0B1",NULL
NULL,NULL,160,1,1,"home","905-525-9140 (D-AG)",NULL,NULL,"KAPUSKASING",9,"Canada","P5N 2C4",NULL
NULL,NULL,161,1,1,"home","905-525-9140 (E-AG)",NULL,NULL,"GLACE BAY",7,"Canada","B1A 5Z2",NULL
NULL,NULL,162,1,1,"home","905-525-9140 (F-AG)",NULL,NULL,"SAINT JOHN",4,"Canada","E2M 2J8",NULL
NULL,NULL,163,1,1,"home","905-525-9140 (G-AG)",NULL,NULL,"GUELPH",9,"Canada","N1H 4N9",NULL
NULL,NULL,164,1,1,"home","905-525-9140 (H-AG)",NULL,NULL,"HAMILTON",9,"Canada","L8M 1S6",NULL
NULL,NULL,165,1,1,"home","905-525-9140 (I-AG)",NULL,NULL,"CALGARY",1,"Canada","T2W 1Y3",NULL
NULL,NULL,166,1,1,"home","905-525-9140 (J-AG)",NULL,NULL,"KAMLOOPS",2,"Canada","V2B 7Z9",NULL
NULL,NULL,167,1,1,"home","905-525-9140 (K-AG)",NULL,NULL,"UNIONVILLE",9,"Canada","L3R 2K6",NULL
NULL,NULL,168,1,1,"home","905-525-9140 (L-AG)",NULL,NULL,"SAINT JOHN",4,"Canada","E2M 3L8",NULL
NULL,NULL,169,1,1,"home","905-525-9140 (M-AG)",NULL,NULL,"SHERWOOD PARK",1,"Canada","T8A 4S1",NULL
NULL,NULL,170,1,1,"home","905-525-9140 (N-AG)",NULL,NULL,"LEVIS",11,"Canada","G6V 5W4",NULL
NULL,NULL,171,1,1,"home","905-525-9140 (O-AG)",NULL,NULL,"TERREBONNE",11,"Canada","J6W 5J3",NULL
NULL,NULL,172,1,1,"home","905-525-9140 (P-AG)",NULL,NULL,"VANCOUVER",2,"Canada","V6B 2K4",NULL
NULL,NULL,173,1,1,"home","905-525-9140 (Q-AG)",NULL,NULL,"PORT MORIEN",7,"Canada","B1B 1G8",NULL
NULL,NULL,174,1,1,"home","905-525-9140 (R-AG)",NULL,NULL,"MATTHEWS SETTLEMENT",4,"Canada","E9E 1V4",NULL
NULL,NULL,175,1,1,"home","905-525-9140 (S-AG)",NULL,NULL,"ORLEANS",9,"Canada","K1W 0C4",NULL
NULL,NULL,176,1,1,"home","905-525-9140 (T-AG)",NULL,NULL,"VANCOUVER",2,"Canada","V5M 2H3",NULL
NULL,NULL,177,1,1,"home","905-525-9140 (U-AG)",NULL,NULL,"LONDON",9,"Canada","N5Z 2M8",NULL
NULL,NULL,178,1,1,"home","905-525-9140 (V-AG)",NULL,NULL,"VICTORIA",2,"Canada","V8Z 2Z9",NULL
NULL,NULL,179,1,1,"home","905-525-9140 (W-AG)",NULL,NULL,"AJAX",9,"Canada","L1S 4A7",NULL
NULL,NULL,180,1,1,"home","905-525-9140 (X-AG)",NULL,NULL,"ETOBICOKE",9,"Canada","M8Y 2Y5",NULL
NULL,NULL,181,1,1,"home","905-525-9140 (Y-AG)",NULL,NULL,"CALGARY",1,"Canada","T2C 4R5",NULL
NULL,NULL,182,1,1,"home","905-525-9140 (Z-AG)",NULL,NULL,"MONCTON",4,"Canada","E1C 9N7",NULL
NULL,NULL,183,1,1,"home","905-525-9140 (A-AH)",NULL,NULL,"OTTAWA",9,"Canada","K2C 0M5",NULL
NULL,NULL,184,1,1,"home","905-525-9140 (B-AH)",NULL,NULL,"YORKTON",12,"Canada","S3N 1J6",NULL
NULL,NULL,185,1,1,"home","905-525-9140 (C-AH)",NULL,NULL,"MISSISSAUGA",9,"Canada","L5N 3B8",NULL
NULL,NULL,186,1,1,"home","905-525-9140 (D-AH)",NULL,NULL,"MISSISSAUGA",9,"Canada","L4Z 3Y2",NULL
NULL,NULL,187,1,1,"home","905-525-9140 (E-AH)",NULL,NULL,"RICHMOND HILL",9,"Canada","L4C 2P6",NULL
NULL,NULL,188,1,1,"home","905-525-9140 (F-AH)",NULL,NULL,"EDMONTON",1,"Canada","T6P 1P8",NULL
NULL,NULL,189,1,1,"home","905-525-9140 (G-AH)",NULL,NULL,"SUMMERSIDE",10,"Canada","C1N 6J9",NULL
NULL,NULL,190,1,1,"home","905-525-9140 (H-AH)",NULL,NULL,"SASKATOON",12,"Canada","S7N 1N6",NULL
NULL,NULL,191,1,1,"home","905-525-9140 (I-AH)",NULL,NULL,"VANCOUVER",2,"Canada","V5S 2K3",NULL
NULL,NULL,192,1,1,"home","905-525-9140 (J-AH)",NULL,NULL,"MONTREAL-NORD",11,"Canada","H1H 2P6",NULL
NULL,NULL,193,1,1,"home","905-525-9140 (K-AH)",NULL,NULL,"EDMONTON",1,"Canada","T5G 1M8",NULL
NULL,NULL,194,1,1,"home","905-525-9140 (L-AH)",NULL,NULL,"KITCHENER",9,"Canada","N2A 3N9",NULL
NULL,NULL,195,1,1,"home","905-525-9140 (M-AH)",NULL,NULL,"MONTREAL",11,"Canada","H3S 2G4",NULL
NULL,NULL,196,1,1,"home","905-525-9140 (N-AH)",NULL,NULL,"OTTAWA",9,"Canada","K1K 1K5",NULL
NULL,NULL,197,1,1,"home","905-525-9140 (O-AH)",NULL,NULL,"WOODSTOCK",4,"Canada","E7M 1B3",NULL
NULL,NULL,198,1,1,"home","905-525-9140 (P-AH)",NULL,NULL,"MONTREAL-NORD",11,"Canada","H1G 6J9",NULL
NULL,NULL,199,1,1,"home","905-525-9140 (Q-AH)",NULL,NULL,"TORONTO",9,"Canada","M4L 3T9",NULL
NULL,NULL,200,1,1,"home","905-525-9140 (R-AH)",NULL,NULL,"LA MALBAIE",11,"Canada","G5A 0C5",NULL
NULL,NULL,201,1,1,"home","905-525-9140 (S-AH)",NULL,NULL,"MARKHAM",9,"Canada","L6C 0C5",NULL
NULL,NULL,202,1,1,"home","905-525-9140 (T-AH)",NULL,NULL,"DELTA",2,"Canada","V4E 1H3",NULL
NULL,NULL,203,1,1,"home","905-525-9140 (U-AH)",NULL,NULL,"PIERREFONDS",11,"Canada","H9J 4E2",NULL
NULL,NULL,204,1,1,"home","905-525-9140 (V-AH)",NULL,NULL,"MISSISSAUGA",9,"Canada","L5E 1T3",NULL
NULL,NULL,205,1,1,"home","905-525-9140 (W-AH)",NULL,NULL,"MONTREAL",11,"Canada","H4V 1W2",NULL
NULL,NULL,206,1,1,"home","905-525-9140 (X-AH)",NULL,NULL,"DRUMMONDVILLE",11,"Canada","J2B 8L2",NULL
NULL,NULL,207,1,1,"home","905-525-9140 (Y-AH)",NULL,NULL,"CALGARY",1,"Canada","T3H 1B1",NULL
